17.0527715677876,9.3498486,56.7408757,144552912
17.614840244389,9.3501884,56.7406785,144552912
18.08353563951,9.3505485,56.7405445,144552912
18.2794652530352,9.3508058,56.7404845,144552912
18.4229736146099,9.3510534,56.7404863,144552912
19.1248885940143,9.3514747,56.7405022,144552912
19.5905926656897,9.3521273,56.7405585,144552912
19.6217636955693,9.3524201,56.7405974,144552912
19.6599309194984,9.3525839,56.740629,144552912
19.4906695590218,9.3527255,56.7406626,144552912
19.2302682047961,9.3530759,56.7408002,144552912
18.2332801889404,9.353404,56.7409042,144552912
17.6008423536018,9.3537287,56.7409995,144552912
17.6443793914607,9.354179,56.7410594,144552912
18.3974824566501,9.354581,56.7411511,144552912
18.8645551315113,9.3547868,56.7412058,144552912
18.2477297711073,9.3551147,56.7412693,144552912
18.0201293139063,9.3553365,56.7412905,144552912
18.322544090848,9.355581,56.7412975,144552912
32.0776406065856,8.5856624,57.0106364,42991631
28.7124475240045,8.5851822,57.0099725,42991631
24.6677705239323,8.5834239,57.0089128,42991631
21.8182258426915,8.5831331,57.0085517,42991631
17.1420810538272,8.5825621,57.0078424,42991631
17.0386143661186,8.5825197,57.0077898,42991631
14.2774772802595,8.5818832,57.0069995,42991631
14.0725075106701,8.5812759,57.0062707,42991631
22.4186816034265,8.5617847,57.0231006,42991632
20.5446704937569,8.5610765,57.0227781,42991632
23.5659512030544,8.560503,57.0228637,42991632
23.0573080298429,8.5595327,57.0230085,42991632
9.32131212369931,8.5052981,57.0427326,42991634
7.94532185752113,8.5053563,57.045265,42991635
6.83530187642383,8.5038165,57.0452699,42991635
7.03679520220392,8.5038165,57.0452699,42991636
8.86855661728298,8.5058627,57.0443316,42991637
8.64494033735751,8.5064511,57.0444156,42991637
8.67728146077494,8.5066534,57.0444345,42991637
8.85557095466886,8.5069191,57.0444476,42991637
8.64129891212652,8.5070322,57.0444408,42991637
8.86674502574767,8.5071685,57.0444222,42991637
8.87524493140629,8.5073621,57.0443894,42991637
8.86100979268057,8.5075176,57.0443477,42991637
8.83660225606989,8.5076101,57.0443768,42991637
9.02774983708842,8.5076473,57.0444173,42991637
8.83686338244635,8.5076518,57.0445107,42991637
8.94035654760952,8.5075176,57.0443477,42991638
